run_name,config,backbone,freeze_backbone,pretrained,train_fraction,condition,adapter,probe_comparable,arm,window,arm_n_fine_source
ls_supUnetS_frz_pt_f001,configs/lowshot/ls_supUnetS_frz_pt_f001.yaml,suprem_unet,True,True,0.01,frz_pt,native+stem,False,S,native,pretrained
ls_supUnetS_frz_pt_f005,configs/lowshot/ls_supUnetS_frz_pt_f005.yaml,suprem_unet,True,True,0.05,frz_pt,native+stem,False,S,native,pretrained
ls_supUnetS_frz_pt_f010,configs/lowshot/ls_supUnetS_frz_pt_f010.yaml,suprem_unet,True,True,0.1,frz_pt,native+stem,False,S,native,pretrained
ls_supUnetS_frz_pt_f025,configs/lowshot/ls_supUnetS_frz_pt_f025.yaml,suprem_unet,True,True,0.25,frz_pt,native+stem,False,S,native,pretrained
ls_supUnetS_frz_pt_f100,configs/lowshot/ls_supUnetS_frz_pt_f100.yaml,suprem_unet,True,True,1.0,frz_pt,native+stem,False,S,native,pretrained
ls_supUnetS_frz_sc_f001,configs/lowshot/ls_supUnetS_frz_sc_f001.yaml,suprem_unet,True,False,0.01,frz_sc,native+stem,False,S,native,pretrained
ls_supUnetS_frz_sc_f005,configs/lowshot/ls_supUnetS_frz_sc_f005.yaml,suprem_unet,True,False,0.05,frz_sc,native+stem,False,S,native,pretrained
ls_supUnetS_frz_sc_f010,configs/lowshot/ls_supUnetS_frz_sc_f010.yaml,suprem_unet,True,False,0.1,frz_sc,native+stem,False,S,native,pretrained
ls_supUnetS_frz_sc_f025,configs/lowshot/ls_supUnetS_frz_sc_f025.yaml,suprem_unet,True,False,0.25,frz_sc,native+stem,False,S,native,pretrained
ls_supUnetS_frz_sc_f100,configs/lowshot/ls_supUnetS_frz_sc_f100.yaml,suprem_unet,True,False,1.0,frz_sc,native+stem,False,S,native,pretrained
ls_supUnetS_ft_pt_f001,configs/lowshot/ls_supUnetS_ft_pt_f001.yaml,suprem_unet,False,True,0.01,ft_pt,native+stem,False,S,native,pretrained
ls_supUnetS_ft_pt_f005,configs/lowshot/ls_supUnetS_ft_pt_f005.yaml,suprem_unet,False,True,0.05,ft_pt,native+stem,False,S,native,pretrained
ls_supUnetS_ft_pt_f010,configs/lowshot/ls_supUnetS_ft_pt_f010.yaml,suprem_unet,False,True,0.1,ft_pt,native+stem,False,S,native,pretrained
ls_supUnetS_ft_pt_f025,configs/lowshot/ls_supUnetS_ft_pt_f025.yaml,suprem_unet,False,True,0.25,ft_pt,native+stem,False,S,native,pretrained
ls_supUnetS_ft_pt_f100,configs/lowshot/ls_supUnetS_ft_pt_f100.yaml,suprem_unet,False,True,1.0,ft_pt,native+stem,False,S,native,pretrained
ls_supUnetS_ft_sc_f001,configs/lowshot/ls_supUnetS_ft_sc_f001.yaml,suprem_unet,False,False,0.01,ft_sc,native+stem,False,S,native,pretrained
ls_supUnetS_ft_sc_f005,configs/lowshot/ls_supUnetS_ft_sc_f005.yaml,suprem_unet,False,False,0.05,ft_sc,native+stem,False,S,native,pretrained
ls_supUnetS_ft_sc_f010,configs/lowshot/ls_supUnetS_ft_sc_f010.yaml,suprem_unet,False,False,0.1,ft_sc,native+stem,False,S,native,pretrained
ls_supUnetS_ft_sc_f025,configs/lowshot/ls_supUnetS_ft_sc_f025.yaml,suprem_unet,False,False,0.25,ft_sc,native+stem,False,S,native,pretrained
ls_supUnetS_ft_sc_f100,configs/lowshot/ls_supUnetS_ft_sc_f100.yaml,suprem_unet,False,False,1.0,ft_sc,native+stem,False,S,native,pretrained
ls_supSegresS_frz_pt_f001,configs/lowshot/ls_supSegresS_frz_pt_f001.yaml,suprem_segresnet,True,True,0.01,frz_pt,native+stem,False,S,native,pretrained
ls_supSegresS_frz_pt_f005,configs/lowshot/ls_supSegresS_frz_pt_f005.yaml,suprem_segresnet,True,True,0.05,frz_pt,native+stem,False,S,native,pretrained
ls_supSegresS_frz_pt_f010,configs/lowshot/ls_supSegresS_frz_pt_f010.yaml,suprem_segresnet,True,True,0.1,frz_pt,native+stem,False,S,native,pretrained
ls_supSegresS_frz_pt_f025,configs/lowshot/ls_supSegresS_frz_pt_f025.yaml,suprem_segresnet,True,True,0.25,frz_pt,native+stem,False,S,native,pretrained
ls_supSegresS_frz_pt_f100,configs/lowshot/ls_supSegresS_frz_pt_f100.yaml,suprem_segresnet,True,True,1.0,frz_pt,native+stem,False,S,native,pretrained
ls_supSegresS_frz_sc_f001,configs/lowshot/ls_supSegresS_frz_sc_f001.yaml,suprem_segresnet,True,False,0.01,frz_sc,native+stem,False,S,native,pretrained
ls_supSegresS_frz_sc_f005,configs/lowshot/ls_supSegresS_frz_sc_f005.yaml,suprem_segresnet,True,False,0.05,frz_sc,native+stem,False,S,native,pretrained
ls_supSegresS_frz_sc_f010,configs/lowshot/ls_supSegresS_frz_sc_f010.yaml,suprem_segresnet,True,False,0.1,frz_sc,native+stem,False,S,native,pretrained
ls_supSegresS_frz_sc_f025,configs/lowshot/ls_supSegresS_frz_sc_f025.yaml,suprem_segresnet,True,False,0.25,frz_sc,native+stem,False,S,native,pretrained
ls_supSegresS_frz_sc_f100,configs/lowshot/ls_supSegresS_frz_sc_f100.yaml,suprem_segresnet,True,False,1.0,frz_sc,native+stem,False,S,native,pretrained
ls_supSegresS_ft_pt_f001,configs/lowshot/ls_supSegresS_ft_pt_f001.yaml,suprem_segresnet,False,True,0.01,ft_pt,native+stem,False,S,native,pretrained
ls_supSegresS_ft_pt_f005,configs/lowshot/ls_supSegresS_ft_pt_f005.yaml,suprem_segresnet,False,True,0.05,ft_pt,native+stem,False,S,native,pretrained
ls_supSegresS_ft_pt_f010,configs/lowshot/ls_supSegresS_ft_pt_f010.yaml,suprem_segresnet,False,True,0.1,ft_pt,native+stem,False,S,native,pretrained
ls_supSegresS_ft_pt_f025,configs/lowshot/ls_supSegresS_ft_pt_f025.yaml,suprem_segresnet,False,True,0.25,ft_pt,native+stem,False,S,native,pretrained
ls_supSegresS_ft_pt_f100,configs/lowshot/ls_supSegresS_ft_pt_f100.yaml,suprem_segresnet,False,True,1.0,ft_pt,native+stem,False,S,native,pretrained
ls_supSegresS_ft_sc_f001,configs/lowshot/ls_supSegresS_ft_sc_f001.yaml,suprem_segresnet,False,False,0.01,ft_sc,native+stem,False,S,native,pretrained
ls_supSegresS_ft_sc_f005,configs/lowshot/ls_supSegresS_ft_sc_f005.yaml,suprem_segresnet,False,False,0.05,ft_sc,native+stem,False,S,native,pretrained
ls_supSegresS_ft_sc_f010,configs/lowshot/ls_supSegresS_ft_sc_f010.yaml,suprem_segresnet,False,False,0.1,ft_sc,native+stem,False,S,native,pretrained
ls_supSegresS_ft_sc_f025,configs/lowshot/ls_supSegresS_ft_sc_f025.yaml,suprem_segresnet,False,False,0.25,ft_sc,native+stem,False,S,native,pretrained
ls_supSegresS_ft_sc_f100,configs/lowshot/ls_supSegresS_ft_sc_f100.yaml,suprem_segresnet,False,False,1.0,ft_sc,native+stem,False,S,native,pretrained
ls_supSwinS_frz_pt_f001,configs/lowshot/ls_supSwinS_frz_pt_f001.yaml,suprem_swinunetr,True,True,0.01,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_frz_pt_f005,configs/lowshot/ls_supSwinS_frz_pt_f005.yaml,suprem_swinunetr,True,True,0.05,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_frz_pt_f010,configs/lowshot/ls_supSwinS_frz_pt_f010.yaml,suprem_swinunetr,True,True,0.1,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_frz_pt_f025,configs/lowshot/ls_supSwinS_frz_pt_f025.yaml,suprem_swinunetr,True,True,0.25,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_frz_pt_f100,configs/lowshot/ls_supSwinS_frz_pt_f100.yaml,suprem_swinunetr,True,True,1.0,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_frz_sc_f001,configs/lowshot/ls_supSwinS_frz_sc_f001.yaml,suprem_swinunetr,True,False,0.01,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_frz_sc_f005,configs/lowshot/ls_supSwinS_frz_sc_f005.yaml,suprem_swinunetr,True,False,0.05,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_frz_sc_f010,configs/lowshot/ls_supSwinS_frz_sc_f010.yaml,suprem_swinunetr,True,False,0.1,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_frz_sc_f025,configs/lowshot/ls_supSwinS_frz_sc_f025.yaml,suprem_swinunetr,True,False,0.25,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_frz_sc_f100,configs/lowshot/ls_supSwinS_frz_sc_f100.yaml,suprem_swinunetr,True,False,1.0,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_ft_pt_f001,configs/lowshot/ls_supSwinS_ft_pt_f001.yaml,suprem_swinunetr,False,True,0.01,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_ft_pt_f005,configs/lowshot/ls_supSwinS_ft_pt_f005.yaml,suprem_swinunetr,False,True,0.05,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_ft_pt_f010,configs/lowshot/ls_supSwinS_ft_pt_f010.yaml,suprem_swinunetr,False,True,0.1,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_ft_pt_f025,configs/lowshot/ls_supSwinS_ft_pt_f025.yaml,suprem_swinunetr,False,True,0.25,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_ft_pt_f100,configs/lowshot/ls_supSwinS_ft_pt_f100.yaml,suprem_swinunetr,False,True,1.0,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_ft_sc_f001,configs/lowshot/ls_supSwinS_ft_sc_f001.yaml,suprem_swinunetr,False,False,0.01,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_ft_sc_f005,configs/lowshot/ls_supSwinS_ft_sc_f005.yaml,suprem_swinunetr,False,False,0.05,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_ft_sc_f010,configs/lowshot/ls_supSwinS_ft_sc_f010.yaml,suprem_swinunetr,False,False,0.1,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_ft_sc_f025,configs/lowshot/ls_supSwinS_ft_sc_f025.yaml,suprem_swinunetr,False,False,0.25,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_supSwinS_ft_sc_f100,configs/lowshot/ls_supSwinS_ft_sc_f100.yaml,suprem_swinunetr,False,False,1.0,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_frz_pt_f001,configs/lowshot/ls_vocoBS_frz_pt_f001.yaml,voco_b,True,True,0.01,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_frz_pt_f005,configs/lowshot/ls_vocoBS_frz_pt_f005.yaml,voco_b,True,True,0.05,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_frz_pt_f010,configs/lowshot/ls_vocoBS_frz_pt_f010.yaml,voco_b,True,True,0.1,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_frz_pt_f025,configs/lowshot/ls_vocoBS_frz_pt_f025.yaml,voco_b,True,True,0.25,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_frz_pt_f100,configs/lowshot/ls_vocoBS_frz_pt_f100.yaml,voco_b,True,True,1.0,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_frz_sc_f001,configs/lowshot/ls_vocoBS_frz_sc_f001.yaml,voco_b,True,False,0.01,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_frz_sc_f005,configs/lowshot/ls_vocoBS_frz_sc_f005.yaml,voco_b,True,False,0.05,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_frz_sc_f010,configs/lowshot/ls_vocoBS_frz_sc_f010.yaml,voco_b,True,False,0.1,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_frz_sc_f025,configs/lowshot/ls_vocoBS_frz_sc_f025.yaml,voco_b,True,False,0.25,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_frz_sc_f100,configs/lowshot/ls_vocoBS_frz_sc_f100.yaml,voco_b,True,False,1.0,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_ft_pt_f001,configs/lowshot/ls_vocoBS_ft_pt_f001.yaml,voco_b,False,True,0.01,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_ft_pt_f005,configs/lowshot/ls_vocoBS_ft_pt_f005.yaml,voco_b,False,True,0.05,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_ft_pt_f010,configs/lowshot/ls_vocoBS_ft_pt_f010.yaml,voco_b,False,True,0.1,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_ft_pt_f025,configs/lowshot/ls_vocoBS_ft_pt_f025.yaml,voco_b,False,True,0.25,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_ft_pt_f100,configs/lowshot/ls_vocoBS_ft_pt_f100.yaml,voco_b,False,True,1.0,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_ft_sc_f001,configs/lowshot/ls_vocoBS_ft_sc_f001.yaml,voco_b,False,False,0.01,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_ft_sc_f005,configs/lowshot/ls_vocoBS_ft_sc_f005.yaml,voco_b,False,False,0.05,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_ft_sc_f010,configs/lowshot/ls_vocoBS_ft_sc_f010.yaml,voco_b,False,False,0.1,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_ft_sc_f025,configs/lowshot/ls_vocoBS_ft_sc_f025.yaml,voco_b,False,False,0.25,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoBS_ft_sc_f100,configs/lowshot/ls_vocoBS_ft_sc_f100.yaml,voco_b,False,False,1.0,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_frz_pt_f001,configs/lowshot/ls_vocoHS_frz_pt_f001.yaml,voco_h,True,True,0.01,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_frz_pt_f005,configs/lowshot/ls_vocoHS_frz_pt_f005.yaml,voco_h,True,True,0.05,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_frz_pt_f010,configs/lowshot/ls_vocoHS_frz_pt_f010.yaml,voco_h,True,True,0.1,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_frz_pt_f025,configs/lowshot/ls_vocoHS_frz_pt_f025.yaml,voco_h,True,True,0.25,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_frz_pt_f100,configs/lowshot/ls_vocoHS_frz_pt_f100.yaml,voco_h,True,True,1.0,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_frz_sc_f001,configs/lowshot/ls_vocoHS_frz_sc_f001.yaml,voco_h,True,False,0.01,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_frz_sc_f005,configs/lowshot/ls_vocoHS_frz_sc_f005.yaml,voco_h,True,False,0.05,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_frz_sc_f010,configs/lowshot/ls_vocoHS_frz_sc_f010.yaml,voco_h,True,False,0.1,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_frz_sc_f025,configs/lowshot/ls_vocoHS_frz_sc_f025.yaml,voco_h,True,False,0.25,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_frz_sc_f100,configs/lowshot/ls_vocoHS_frz_sc_f100.yaml,voco_h,True,False,1.0,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_ft_pt_f001,configs/lowshot/ls_vocoHS_ft_pt_f001.yaml,voco_h,False,True,0.01,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_ft_pt_f005,configs/lowshot/ls_vocoHS_ft_pt_f005.yaml,voco_h,False,True,0.05,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_ft_pt_f010,configs/lowshot/ls_vocoHS_ft_pt_f010.yaml,voco_h,False,True,0.1,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_ft_pt_f025,configs/lowshot/ls_vocoHS_ft_pt_f025.yaml,voco_h,False,True,0.25,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_ft_pt_f100,configs/lowshot/ls_vocoHS_ft_pt_f100.yaml,voco_h,False,True,1.0,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_ft_sc_f001,configs/lowshot/ls_vocoHS_ft_sc_f001.yaml,voco_h,False,False,0.01,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_ft_sc_f005,configs/lowshot/ls_vocoHS_ft_sc_f005.yaml,voco_h,False,False,0.05,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_ft_sc_f010,configs/lowshot/ls_vocoHS_ft_sc_f010.yaml,voco_h,False,False,0.1,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_ft_sc_f025,configs/lowshot/ls_vocoHS_ft_sc_f025.yaml,voco_h,False,False,0.25,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vocoHS_ft_sc_f100,configs/lowshot/ls_vocoHS_ft_sc_f100.yaml,voco_h,False,False,1.0,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_ctclipS_frz_pt_f001,configs/lowshot/ls_ctclipS_frz_pt_f001.yaml,ctclip,True,True,0.01,frz_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_frz_pt_f005,configs/lowshot/ls_ctclipS_frz_pt_f005.yaml,ctclip,True,True,0.05,frz_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_frz_pt_f010,configs/lowshot/ls_ctclipS_frz_pt_f010.yaml,ctclip,True,True,0.1,frz_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_frz_pt_f025,configs/lowshot/ls_ctclipS_frz_pt_f025.yaml,ctclip,True,True,0.25,frz_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_frz_pt_f100,configs/lowshot/ls_ctclipS_frz_pt_f100.yaml,ctclip,True,True,1.0,frz_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_frz_sc_f001,configs/lowshot/ls_ctclipS_frz_sc_f001.yaml,ctclip,True,False,0.01,frz_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_frz_sc_f005,configs/lowshot/ls_ctclipS_frz_sc_f005.yaml,ctclip,True,False,0.05,frz_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_frz_sc_f010,configs/lowshot/ls_ctclipS_frz_sc_f010.yaml,ctclip,True,False,0.1,frz_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_frz_sc_f025,configs/lowshot/ls_ctclipS_frz_sc_f025.yaml,ctclip,True,False,0.25,frz_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_frz_sc_f100,configs/lowshot/ls_ctclipS_frz_sc_f100.yaml,ctclip,True,False,1.0,frz_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_ft_pt_f001,configs/lowshot/ls_ctclipS_ft_pt_f001.yaml,ctclip,False,True,0.01,ft_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_ft_pt_f005,configs/lowshot/ls_ctclipS_ft_pt_f005.yaml,ctclip,False,True,0.05,ft_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_ft_pt_f010,configs/lowshot/ls_ctclipS_ft_pt_f010.yaml,ctclip,False,True,0.1,ft_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_ft_pt_f025,configs/lowshot/ls_ctclipS_ft_pt_f025.yaml,ctclip,False,True,0.25,ft_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_ft_pt_f100,configs/lowshot/ls_ctclipS_ft_pt_f100.yaml,ctclip,False,True,1.0,ft_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_ft_sc_f001,configs/lowshot/ls_ctclipS_ft_sc_f001.yaml,ctclip,False,False,0.01,ft_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_ft_sc_f005,configs/lowshot/ls_ctclipS_ft_sc_f005.yaml,ctclip,False,False,0.05,ft_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_ft_sc_f010,configs/lowshot/ls_ctclipS_ft_sc_f010.yaml,ctclip,False,False,0.1,ft_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_ft_sc_f025,configs/lowshot/ls_ctclipS_ft_sc_f025.yaml,ctclip,False,False,0.25,ft_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_ctclipS_ft_sc_f100,configs/lowshot/ls_ctclipS_ft_sc_f100.yaml,ctclip,False,False,1.0,ft_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_frz_pt_f001,configs/lowshot/ls_samMed3dS_frz_pt_f001.yaml,sam_med3d,True,True,0.01,frz_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_frz_pt_f005,configs/lowshot/ls_samMed3dS_frz_pt_f005.yaml,sam_med3d,True,True,0.05,frz_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_frz_pt_f010,configs/lowshot/ls_samMed3dS_frz_pt_f010.yaml,sam_med3d,True,True,0.1,frz_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_frz_pt_f025,configs/lowshot/ls_samMed3dS_frz_pt_f025.yaml,sam_med3d,True,True,0.25,frz_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_frz_pt_f100,configs/lowshot/ls_samMed3dS_frz_pt_f100.yaml,sam_med3d,True,True,1.0,frz_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_frz_sc_f001,configs/lowshot/ls_samMed3dS_frz_sc_f001.yaml,sam_med3d,True,False,0.01,frz_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_frz_sc_f005,configs/lowshot/ls_samMed3dS_frz_sc_f005.yaml,sam_med3d,True,False,0.05,frz_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_frz_sc_f010,configs/lowshot/ls_samMed3dS_frz_sc_f010.yaml,sam_med3d,True,False,0.1,frz_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_frz_sc_f025,configs/lowshot/ls_samMed3dS_frz_sc_f025.yaml,sam_med3d,True,False,0.25,frz_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_frz_sc_f100,configs/lowshot/ls_samMed3dS_frz_sc_f100.yaml,sam_med3d,True,False,1.0,frz_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_ft_pt_f001,configs/lowshot/ls_samMed3dS_ft_pt_f001.yaml,sam_med3d,False,True,0.01,ft_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_ft_pt_f005,configs/lowshot/ls_samMed3dS_ft_pt_f005.yaml,sam_med3d,False,True,0.05,ft_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_ft_pt_f010,configs/lowshot/ls_samMed3dS_ft_pt_f010.yaml,sam_med3d,False,True,0.1,ft_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_ft_pt_f025,configs/lowshot/ls_samMed3dS_ft_pt_f025.yaml,sam_med3d,False,True,0.25,ft_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_ft_pt_f100,configs/lowshot/ls_samMed3dS_ft_pt_f100.yaml,sam_med3d,False,True,1.0,ft_pt,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_ft_sc_f001,configs/lowshot/ls_samMed3dS_ft_sc_f001.yaml,sam_med3d,False,False,0.01,ft_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_ft_sc_f005,configs/lowshot/ls_samMed3dS_ft_sc_f005.yaml,sam_med3d,False,False,0.05,ft_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_ft_sc_f010,configs/lowshot/ls_samMed3dS_ft_sc_f010.yaml,sam_med3d,False,False,0.1,ft_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_ft_sc_f025,configs/lowshot/ls_samMed3dS_ft_sc_f025.yaml,sam_med3d,False,False,0.25,ft_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_samMed3dS_ft_sc_f100,configs/lowshot/ls_samMed3dS_ft_sc_f100.yaml,sam_med3d,False,False,1.0,ft_sc,upsample+stem,False,S,native,resampled_bottleneck
ls_dino3dS_frz_pt_f001,configs/lowshot/ls_dino3dS_frz_pt_f001.yaml,dino3d_layerwise,True,True,0.01,frz_pt,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_frz_pt_f005,configs/lowshot/ls_dino3dS_frz_pt_f005.yaml,dino3d_layerwise,True,True,0.05,frz_pt,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_frz_pt_f010,configs/lowshot/ls_dino3dS_frz_pt_f010.yaml,dino3d_layerwise,True,True,0.1,frz_pt,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_frz_pt_f025,configs/lowshot/ls_dino3dS_frz_pt_f025.yaml,dino3d_layerwise,True,True,0.25,frz_pt,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_frz_pt_f100,configs/lowshot/ls_dino3dS_frz_pt_f100.yaml,dino3d_layerwise,True,True,1.0,frz_pt,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_frz_sc_f001,configs/lowshot/ls_dino3dS_frz_sc_f001.yaml,dino3d_layerwise,True,False,0.01,frz_sc,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_frz_sc_f005,configs/lowshot/ls_dino3dS_frz_sc_f005.yaml,dino3d_layerwise,True,False,0.05,frz_sc,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_frz_sc_f010,configs/lowshot/ls_dino3dS_frz_sc_f010.yaml,dino3d_layerwise,True,False,0.1,frz_sc,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_frz_sc_f025,configs/lowshot/ls_dino3dS_frz_sc_f025.yaml,dino3d_layerwise,True,False,0.25,frz_sc,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_frz_sc_f100,configs/lowshot/ls_dino3dS_frz_sc_f100.yaml,dino3d_layerwise,True,False,1.0,frz_sc,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_ft_pt_f001,configs/lowshot/ls_dino3dS_ft_pt_f001.yaml,dino3d_layerwise,False,True,0.01,ft_pt,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_ft_pt_f005,configs/lowshot/ls_dino3dS_ft_pt_f005.yaml,dino3d_layerwise,False,True,0.05,ft_pt,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_ft_pt_f010,configs/lowshot/ls_dino3dS_ft_pt_f010.yaml,dino3d_layerwise,False,True,0.1,ft_pt,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_ft_pt_f025,configs/lowshot/ls_dino3dS_ft_pt_f025.yaml,dino3d_layerwise,False,True,0.25,ft_pt,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_ft_pt_f100,configs/lowshot/ls_dino3dS_ft_pt_f100.yaml,dino3d_layerwise,False,True,1.0,ft_pt,layerwise+stem,False,S,native,resampled_tokens
